loss_values,val_loss_values,acc_values,val_acc_values
0.627178430557251,0.5303170680999756,0.7194397449493408,0.7610169649124146
0.6523732542991638,0.5440692901611328,0.7084040641784668,0.7610169649124146
0.6641326546669006,0.6011562347412109,0.7088285088539124,0.7389830350875854
0.6405590772628784,0.6387319564819336,0.7168930172920227,0.7033898234367371
0.6169293522834778,0.5567207932472229,0.7245330810546875,0.7661017179489136
0.6812008023262024,0.6365004777908325,0.6973684430122375,0.7084745764732361
0.6436840891838074,0.5967069864273071,0.7045840620994568,0.7389830350875854
0.6739314794540405,0.5568617582321167,0.6918506026268005,0.7457627058029175
0.668363094329834,0.5654352307319641,0.7079796195030212,0.7542372941970825
0.6387004852294922,0.6602889895439148,0.7079796195030212,0.7118644118309021
0.6398642659187317,0.5655821561813354,0.7147707939147949,0.7355931997299194
0.6225078105926514,0.6069663763046265,0.7181664109230042,0.7288135886192322
0.6176759600639343,0.5310580730438232,0.7262309193611145,0.7694915533065796
0.6582597494125366,0.5774134993553162,0.6965195536613464,0.7457627058029175
0.631415069103241,0.5988935828208923,0.721137523651123,0.7457627058029175
0.6192605495452881,0.5323382616043091,0.7177419066429138,0.7627118825912476
0.6453284025192261,0.7510672807693481,0.706281840801239,0.6474575996398926
0.652161180973053,0.5590335726737976,0.7071307301521301,0.7711864113807678
0.6490070223808289,0.6198714971542358,0.7084040641784668,0.7644068002700806
0.639894425868988,0.6074075698852539,0.711799681186676,0.7305084466934204
0.6093758344650269,0.6158210635185242,0.7279286980628967,0.7254237532615662
0.6049019694328308,0.5630024671554565,0.7177419066429138,0.7474576234817505
0.6299870610237122,0.5710998773574829,0.7058573961257935,0.7525423765182495
0.6194271445274353,0.6082006692886353,0.7190153002738953,0.7389830350875854
0.6484091281890869,0.7133548855781555,0.7041596174240112,0.6847457885742188
0.655086100101471,0.5317574143409729,0.6905772686004639,0.7610169649124146
0.5950965285301208,0.5310013890266418,0.7410866022109985,0.7711864113807678
0.6446526646614075,0.5850932002067566,0.7045840620994568,0.7576271295547485
0.6506224274635315,0.6545702219009399,0.7037351727485657,0.693220317363739
0.6215711236000061,0.5330222845077515,0.7041596174240112,0.7508474588394165
0.5862457156181335,0.5952816009521484,0.7372665405273438,0.7389830350875854
0.6181555390357971,0.5893413424491882,0.7304753661155701,0.7305084466934204
0.6058048605918884,0.5526964664459229,0.725806474685669,0.7474576234817505
0.6072021126747131,0.5380306839942932,0.7313242554664612,0.7593220472335815
0.6005656719207764,0.7590141892433167,0.7317487001419067,0.6593220233917236
0.6414281725883484,0.5498361587524414,0.7045840620994568,0.7423728704452515
0.6212140321731567,0.5347848534584045,0.7147707939147949,0.7627118825912476
0.5684352517127991,0.5567940473556519,0.7423599362373352,0.7542372941970825
0.6517890095710754,0.6131771802902222,0.7088285088539124,0.7644068002700806
0.5746170878410339,0.5340637564659119,0.7330220937728882,0.7830508351325989
0.5797340869903564,0.5917493104934692,0.7470288872718811,0.7627118825912476
0.5837376713752747,0.6796450018882751,0.7253820300102234,0.698305070400238
0.6019229888916016,0.8215816020965576,0.7236841917037964,0.6474575996398926
0.6541496515274048,0.5518155097961426,0.7067062854766846,0.7745762467384338
0.5638524889945984,0.6075491309165955,0.744482159614563,0.7457627058029175
0.6259872913360596,0.5893376469612122,0.7147707939147949,0.7508474588394165
0.5802270770072937,0.5589832663536072,0.7342954277992249,0.7474576234817505
0.5762107968330383,0.7956555485725403,0.7313242554664612,0.7237288355827332
0.5895381569862366,0.6814616322517395,0.7304753661155701,0.693220317363739
0.5789321064949036,0.6015990972518921,0.7313242554664612,0.7389830350875854
0.5876754522323608,0.6762191653251648,0.7347198724746704,0.6796610355377197
0.627268373966217,0.5473625063896179,0.7134974598884583,0.7694915533065796
0.5798409581184387,0.5585076808929443,0.7393888235092163,0.7644068002700806
0.5935808420181274,0.5734991431236267,0.7338709831237793,0.7745762467384338
0.6171211004257202,0.6545453071594238,0.7215619683265686,0.7135593295097351
0.5743212103843689,0.640758752822876,0.7355687618255615,0.7084745764732361
0.5623032450675964,0.607073962688446,0.7453310489654541,0.7338982820510864
0.5597205758094788,0.578912615776062,0.7466044425964355,0.7610169649124146
0.5662713050842285,0.6041569709777832,0.7512733340263367,0.7474576234817505
0.5708773136138916,0.5509193539619446,0.7359932065010071,0.7627118825912476
0.5973397493362427,0.5949816107749939,0.725806474685669,0.7677966356277466
0.5554949045181274,0.5676394701004028,0.7512733340263367,0.7542372941970825
0.6063506007194519,0.5855437517166138,0.7245330810546875,0.7559322118759155
0.6164957284927368,0.6069934964179993,0.7113752365112305,0.7406779527664185
0.5720809102058411,0.5619987845420837,0.7359932065010071,0.7593220472335815
0.640579104423523,0.6304697394371033,0.7033106684684753,0.7389830350875854
0.560258150100708,0.6964598298072815,0.7550933957099915,0.7033898234367371
0.5449399948120117,0.5748631954193115,0.7521222233772278,0.7406779527664185
0.5601860284805298,0.6584495902061462,0.75,0.7203390002250671
0.5336679220199585,0.5486024022102356,0.7550933957099915,0.7627118825912476
0.6235385537147522,0.5605611801147461,0.7122241258621216,0.7661017179489136
0.5426972508430481,0.644406795501709,0.7512733340263367,0.7067796587944031
0.5732706189155579,0.579657793045044,0.7423599362373352,0.7372881174087524
0.5284699201583862,0.5731223225593567,0.7635823488235474,0.7474576234817505
0.5433556437492371,0.5642164349555969,0.7546689510345459,0.7593220472335815
0.5290947556495667,0.587672770023346,0.761035680770874,0.7372881174087524
0.527553915977478,0.5771974325180054,0.7661290168762207,0.7610169649124146
