loss_values,val_loss_values,acc_values,val_acc_values
1.0132901668548584,0.8987616300582886,0.45882850885391235,0.5271186232566833
0.9723787307739258,0.8582663536071777,0.4859932065010071,0.5508474707603455
0.9180201292037964,0.8369958400726318,0.5263158082962036,0.6050847172737122
0.8604326248168945,0.99350905418396,0.5810695886611938,0.4423728883266449
0.9052062630653381,0.7607890963554382,0.5297113656997681,0.6627118587493896
0.8334939479827881,0.7123842835426331,0.6167232394218445,0.6847457885742188
0.8250678181648254,0.7658842206001282,0.6112054586410522,0.6322034001350403
0.8293855786323547,0.761640727519989,0.618845522403717,0.6644067764282227
0.778867781162262,0.7228034734725952,0.6468591094017029,0.6796610355377197
0.7704493403434753,0.7069494724273682,0.6468591094017029,0.6474575996398926
0.7344174981117249,0.627357006072998,0.6689304113388062,0.7372881174087524
0.7714976668357849,0.628723680973053,0.6519524455070496,0.7322033643722534
0.7543610334396362,0.6212001442909241,0.6600169539451599,0.7525423765182495
0.7312616109848022,0.6965847611427307,0.6689304113388062,0.6796610355377197
0.7505664229393005,0.6478105783462524,0.646010160446167,0.7220339179039001
0.7178508043289185,0.6163269281387329,0.676570475101471,0.7559322118759155
0.7769795656204224,0.6955707669258118,0.6379456520080566,0.6796610355377197
0.7237392663955688,0.6213461756706238,0.6714770793914795,0.7389830350875854
0.6963342428207397,0.5898979306221008,0.6893039345741272,0.7440677881240845
0.6928589344024658,0.6177186369895935,0.6926994919776917,0.7135593295097351
0.7187648415565491,0.673597514629364,0.676570475101471,0.693220317363739
0.7230555415153503,0.590569019317627,0.6735993027687073,0.7593220472335815
0.6750876307487488,0.5979637503623962,0.7024617791175842,0.7457627058029175
0.6802470088005066,0.5919684767723083,0.7003395557403564,0.7372881174087524
0.6755969524383545,0.5672113299369812,0.6990662217140198,0.7440677881240845
0.6695135831832886,0.5643033981323242,0.7050085067749023,0.7593220472335815
0.6906653046607971,0.7294876575469971,0.6943972706794739,0.6406779885292053
0.7414325475692749,0.6451988816261292,0.6549236178398132,0.7542372941970825
0.7148568630218506,0.638254702091217,0.6727504134178162,0.7084745764732361
0.7074368000030518,0.7112358212471008,0.6880305409431458,0.6491525173187256
0.6937009692192078,0.5956665873527527,0.6901528239250183,0.7237288355827332
0.6726022362709045,0.6406384706497192,0.6994906663894653,0.701694905757904
0.6669037342071533,0.5931611061096191,0.6960950493812561,0.7271186709403992
0.6597030162811279,0.6387368440628052,0.7143463492393494,0.7220339179039001
0.6425850987434387,0.5667590498924255,0.7147707939147949,0.7406779527664185
0.6589180827140808,0.5614767074584961,0.7050085067749023,0.7457627058029175
0.6310074925422668,0.6238675117492676,0.7109507918357849,0.7186440825462341
0.6304713487625122,0.6930894255638123,0.7232597470283508,0.6847457885742188
0.6755737662315369,0.5456563234329224,0.6994906663894653,0.7711864113807678
0.6417074799537659,0.5715242028236389,0.7054329514503479,0.7542372941970825
0.6474435329437256,0.5577759742736816,0.710101842880249,0.7254237532615662
0.6293907165527344,0.6241719126701355,0.7173174619674683,0.696610152721405
0.6523237228393555,0.5597931146621704,0.7067062854766846,0.7644068002700806
0.6345139145851135,0.5805505514144897,0.7105262875556946,0.7559322118759155
0.692827045917511,0.676832377910614,0.6888794302940369,0.6796610355377197
0.6825466752052307,0.5786713361740112,0.6910017132759094,0.7525423765182495
0.6235750913619995,0.5552253723144531,0.715619683265686,0.7559322118759155
0.6376875042915344,0.5782139897346497,0.7139219045639038,0.7440677881240845
0.6154285669326782,0.6587631106376648,0.7168930172920227,0.698305070400238
0.6554849743843079,0.5755243301391602,0.6982173323631287,0.7508474588394165
0.6300673484802246,0.5556795597076416,0.721137523651123,0.7406779527664185
0.6307955384254456,0.546205997467041,0.7219864130020142,0.7661017179489136
0.6441683173179626,0.5899864435195923,0.7084040641784668,0.7203390002250671
0.6706604957580566,0.6616634130477905,0.6897283792495728,0.6779661178588867
0.6412886381149292,0.5959131121635437,0.7011884450912476,0.7423728704452515
0.5961233377456665,0.5843551158905029,0.7334465384483337,0.7322033643722534
0.7278517484664917,0.8176984190940857,0.6489813327789307,0.5542373061180115
0.713423490524292,0.544635534286499,0.6778438091278076,0.7677966356277466
0.6699779629707336,0.5537715554237366,0.7079796195030212,0.7711864113807678
0.6158631443977356,0.5395569801330566,0.7219864130020142,0.7728813290596008
0.607133686542511,0.5704150199890137,0.7262309193611145,0.7322033643722534
0.6850943565368652,0.6061034202575684,0.6948217153549194,0.7593220472335815
0.6762240529060364,0.6328083276748657,0.6884549856185913,0.7440677881240845
0.6236501932144165,0.538655161857605,0.7207130789756775,0.7694915533065796
0.6192067861557007,0.5667932629585266,0.7279286980628967,0.7440677881240845
0.6287227869033813,0.5667297840118408,0.706281840801239,0.7559322118759155
0.6479436159133911,0.5740100741386414,0.7067062854766846,0.7627118825912476
0.6834408044815063,0.595065176486969,0.696943998336792,0.7627118825912476
0.6435394287109375,0.5450887680053711,0.7092529535293579,0.7559322118759155
0.6190001368522644,0.554817795753479,0.7139219045639038,0.7474576234817505
0.6220201849937439,0.5502119064331055,0.7173174619674683,0.7525423765182495
0.6371608376502991,0.5219601392745972,0.7016128897666931,0.7576271295547485
0.6511207222938538,0.549557626247406,0.7113752365112305,0.7525423765182495
0.6021639108657837,0.5633671879768372,0.7168930172920227,0.7542372941970825
0.6165707111358643,0.5681533813476562,0.7194397449493408,0.7593220472335815
0.6673710942268372,0.6659997701644897,0.6986417770385742,0.7067796587944031
0.6189372539520264,0.6361933946609497,0.7270798087120056,0.7067796587944031
0.6065635681152344,0.731752336025238,0.7236841917037964,0.6389830708503723
0.6550150513648987,0.5863314270973206,0.6986417770385742,0.7372881174087524
0.6390810608863831,0.5576603412628174,0.7194397449493408,0.7423728704452515
0.598482072353363,0.5302613377571106,0.7347198724746704,0.7694915533065796
0.6266501545906067,0.5821889638900757,0.7130730152130127,0.7627118825912476
0.606387197971344,0.597856342792511,0.7228353023529053,0.7305084466934204
0.58302241563797,0.5357949733734131,0.7321732044219971,0.7542372941970825
0.6063151359558105,0.5420863032341003,0.7368420958518982,0.7627118825912476
0.5976155400276184,0.5755844712257385,0.7266553640365601,0.7661017179489136
0.5819951891899109,0.5623334646224976,0.7270798087120056,0.7440677881240845
0.5885423421859741,0.5522788166999817,0.7334465384483337,0.7559322118759155
0.5781357884407043,0.5607598423957825,0.7368420958518982,0.7610169649124146
0.6252887845039368,0.5538324117660522,0.7130730152130127,0.7440677881240845
0.5906358361244202,0.5335533022880554,0.7338709831237793,0.7728813290596008
0.5686260461807251,0.5349453687667847,0.735144317150116,0.7728813290596008
0.6130410432815552,0.5507781505584717,0.7147707939147949,0.7593220472335815
0.629492461681366,0.5363001823425293,0.7185908555984497,0.7711864113807678
0.681709349155426,0.5603454113006592,0.6922750473022461,0.7508474588394165
0.5933173298835754,0.5935869216918945,0.7359932065010071,0.7322033643722534
0.6009464859962463,0.560189425945282,0.7287775874137878,0.7813559174537659
0.5789194703102112,0.6193053126335144,0.735144317150116,0.7322033643722534
0.584601640701294,0.5649576187133789,0.7270798087120056,0.7542372941970825
0.5680205821990967,0.5964212417602539,0.7364176511764526,0.7830508351325989
0.5520006418228149,0.5680305361747742,0.7436332702636719,0.7525423765182495
0.613852858543396,0.593123197555542,0.7317487001419067,0.7491525411605835
0.5737255215644836,0.5807157754898071,0.7415110468864441,0.7711864113807678
0.5543997883796692,0.5767111778259277,0.75,0.7627118825912476
0.564505398273468,0.5636593103408813,0.7410866022109985,0.7661017179489136
0.5564765334129333,0.5726762413978577,0.7487266659736633,0.7593220472335815
0.5197670459747314,0.5466727614402771,0.7707979679107666,0.7915254235267639
